Date,Volume,Turnover,Open,High,Low,Close,Change,Trades,Daily_Return,Log_Return,MA20,MA60,Volatility20,Volume_MA20,Volume_Ratio,Return_Outlier,Regime
2022-03-18,49583448.0,28771454221.0,582.0,582.0,576.0,581.0,-1.0,39576.0,-0.0017182130584192379,-0.0017196908795265881,592.55,619.9666666666667,0.29798271605927906,56745071.6,0.8737930291024604,False,MA20 < MA60
2022-03-21,22800165.0,13363354969.0,583.0,589.0,583.0,586.0,5.0,32617.0,0.008605851979345935,0.008569032725101367,590.0,619.75,0.30042369052035434,56787631.1,0.401498786942708,False,MA20 < MA60
2022-03-22,23421124.0,13613967252.0,577.0,586.0,577.0,583.0,-3.0,27371.0,-0.005119453924914641,-0.005132603226520202,587.55,619.4666666666667,0.3001152302204361,56670216.9,0.4132880599579989,False,MA20 < MA60
2022-03-23,27475008.0,16177424772.0,590.0,590.0,586.0,590.0,7.0,30970.0,0.012006861063464935,0.011935350549272854,585.7,619.2166666666667,0.30483828608726293,56117656.8,0.4895964936297911,False,MA20 < MA60
2022-03-24,20769676.0,12232627003.0,587.0,592.0,585.0,591.0,1.0,21647.0,0.0016949152542373724,0.0016934805063331477,584.0,618.95,0.30526145568226837,55428073.7,0.37471401428117823,False,MA20 < MA60
2022-03-25,26794684.0,15984831591.0,597.0,598.0,595.0,598.0,7.0,29896.0,0.011844331641285955,0.011774736544533537,583.7,618.95,0.28610804811970647,52734158.95,0.5081086819912201,False,MA20 < MA60
2022-03-28,27954730.0,16298449416.0,581.0,586.0,580.0,584.0,-14.0,54537.0,-0.02341137123745818,-0.02368977112240466,582.7,618.7333333333333,0.2975720883599439,49424098.3,0.5656093072314078,False,MA20 < MA60
2022-03-29,15742359.0,9243985774.0,586.0,589.0,584.0,589.0,5.0,21222.0,0.008561643835616417,0.008525200823359627,581.95,618.55,0.2996949909193657,46696022.25,0.3371241969116545,False,MA20 < MA60
2022-03-30,43256548.0,25908489513.0,599.0,600.0,597.0,600.0,11.0,48535.0,0.018675721561969505,0.018503471564559726,581.9,618.45,0.3072906744403911,46737442.1,0.9255223661459213,False,MA20 < MA60
2022-03-31,25130417.0,15014260610.0,602.0,602.0,594.0,597.0,-3.0,18860.0,-0.0050000000000000044,-0.005012541823544286,581.65,618.3333333333334,0.30774923373414015,46138766.35,0.5446703279703099,False,MA20 < MA60
2022-04-01,31247086.0,18328227645.0,585.0,589.0,584.0,589.0,-8.0,53178.0,-0.01340033500837523,-0.013490929741015402,581.35,618.05,0.3086820805752574,44439362.3,0.7031398378099589,False,MA20 < MA60
2022-04-06,40726932.0,23547636944.0,578.0,580.0,575.0,578.0,-11.0,62822.0,-0.018675721561969394,-0.018852314979209188,581.45,617.4333333333333,0.2939129725389532,41617328.9,0.9786051406100693,False,MA20 < MA60
2022-04-07,47212937.0,26881649976.0,571.0,573.0,566.0,566.0,-12.0,130552.0,-0.02076124567474047,-0.02097979046919452,581.6,616.6,0.2921085766524073,39559405.1,1.1934693375861711,False,MA20 < MA60
2022-04-08,31406384.0,17821660486.0,567.0,570.0,566.0,567.0,1.0,75778.0,0.0017667844522968323,0.0017652255245691492,581.55,615.8,0.2904642134715664,38254103.7,0.8209938532686102,False,MA20 < MA60
2022-04-11,41713758.0,23401330531.0,563.0,566.0,558.0,558.0,-9.0,130731.0,-0.015873015873015928,-0.01600034134644119,580.1,614.5833333333334,0.2671109799496869,37885184.35,1.101057279136613,False,MA20 < MA60
2022-04-12,34799056.0,19418030839.0,554.0,564.0,552.0,557.0,-1.0,69280.0,-0.0017921146953404632,-0.0017937224540268775,579.2,612.9333333333333,0.2584626413898127,37476068.1,0.9285674235392907,False,MA20 < MA60
2022-04-13,36968137.0,21134384849.0,564.0,576.0,563.0,573.0,16.0,41249.0,0.02872531418312385,0.028320476787455518,579.25,611.65,0.279177215320082,37396347.35,0.9885494070853419,False,MA20 < MA60
2022-04-14,20224847.0,11618596373.0,577.0,578.0,573.0,573.0,0.0,27442.0,0.0,0.0,580.0,610.4666666666667,0.2635258955160586,34190650.1,0.5915315134648463,False,MA20 < MA60
2022-04-15,33158930.0,18667922752.0,562.0,566.0,561.0,562.0,-11.0,99936.0,-0.01919720767888311,-0.01938386682104853,580.2,609.2666666666667,0.2735532461585818,33310356.25,0.9954540789397892,False,MA20 < MA60
2022-04-18,16579296.0,9311198146.0,559.0,566.0,558.0,561.0,-1.0,31712.0,-0.001779359430605032,-0.0017809443709948087,579.15,607.9,0.22270570427316422,30848276.1,0.5374464344864963,False,MA20 < MA60
2022-04-19,18811242.0,10639032272.0,566.0,569.0,563.0,565.0,4.0,24598.0,0.007130124777183555,0.007104825623744582,578.35,606.4666666666667,0.22492217387382377,29309665.8,0.6418101839973896,False,MA20 < MA60
2022-04-20,28240222.0,16016967192.0,570.0,570.0,562.0,570.0,5.0,28615.0,0.008849557522123908,0.008810629682154906,577.55,604.9666666666667,0.22506614485244172,29581668.65,0.9546527727738577,False,MA20 < MA60
2022-04-21,21539083.0,12221437009.0,571.0,571.0,565.0,565.0,-5.0,28847.0,-0.00877192982456143,-0.00881062968215492,576.65,603.3666666666667,0.2262611416233838,29487566.6,0.7304462688352181,False,MA20 < MA60
2022-04-22,35567672.0,19849449551.0,558.0,559.0,557.0,558.0,-7.0,81550.0,-0.012389380530973493,-0.012466768765130047,575.05,601.4666666666667,0.22354340311996465,29892199.8,1.1898646549257976,False,MA20 < MA60
2022-04-25,49067362.0,26907070565.0,550.0,552.0,546.0,547.0,-11.0,165619.0,-0.01971326164874554,-0.01991015995932975,572.85,599.2,0.23077296256583366,31307084.1,1.5672926243552652,False,MA20 < MA60
2022-04-26,39549934.0,21628474846.0,550.0,551.0,544.0,546.0,-1.0,90252.0,-0.001828153564899404,-0.001829826677076116,570.25,597.2666666666667,0.22349936771970721,31944846.6,1.2380693041111677,False,MA20 < MA60
2022-04-27,65034122.0,34416315121.0,530.0,532.0,526.0,526.0,-20.0,217895.0,-0.03663003663003661,-0.03731776300719516,567.35,595.1333333333333,0.24249598282337373,33798816.2,1.9241538406306666,False,MA20 < MA60
2022-04-28,50406145.0,26653291522.0,530.0,532.0,523.0,531.0,5.0,79897.0,0.009505703422053147,0.009460808504228889,564.45,593.1333333333333,0.24322372533103367,35532005.5,1.418612439424507,False,MA20 < MA60
2022-04-29,39960198.0,21586196160.0,547.0,547.0,535.0,538.0,7.0,41498.0,0.013182674199623268,0.013096538919845498,561.35,591.4166666666666,0.23681159210258335,35367188.0,1.1298664174262314,False,MA20 < MA60
2022-05-03,29502561.0,15790689728.0,538.0,540.0,530.0,531.0,-7.0,48050.0,-0.013011152416356864,-0.013096538919845569,558.05,589.3833333333333,0.23836464638392219,35585795.2,0.8290544256265489,False,MA20 < MA60
2022-05-04,17305449.0,9229779558.0,533.0,537.0,530.0,534.0,3.0,27460.0,0.005649717514124353,0.005633817718256064,555.3,587.6,0.23982463209472316,34888713.35,0.4960185497926939,False,MA20 < MA60
2022-05-05,22540182.0,12209716759.0,543.0,544.0,539.0,542.0,8.0,26904.0,0.014981273408239737,0.014870162479451407,553.5,586.0333333333333,0.2436874458227228,33979375.85,0.6633489119842088,False,MA20 < MA60
2022-05-06,34512038.0,18241210653.0,528.0,531.0,526.0,528.0,-14.0,66208.0,-0.02583025830258301,-0.02616971773338472,551.6,584.25,0.24916339037439267,33344330.9,1.0350196590689424,False,MA20 < MA60
2022-05-09,27309304.0,14249571058.0,523.0,524.0,520.0,520.0,-8.0,82004.0,-0.015151515151515138,-0.01526747213078842,549.25,582.45,0.2517777049417171,33139476.9,0.8240716678300979,False,MA20 < MA60
2022-05-10,44322247.0,22673191861.0,506.0,519.0,505.0,518.0,-2.0,83371.0,-0.0038461538461538325,-0.0038535693159899662,547.25,580.5333333333333,0.24797099244963722,33269901.35,1.3322025374746114,False,MA20 < MA60
2022-05-11,28109896.0,14662149551.0,518.0,526.0,518.0,521.0,3.0,40227.0,0.005791505791505891,0.005774799493883958,545.45,578.4,0.250154145171077,32935443.35,0.8534846700340532,False,MA20 < MA60
2022-05-12,35824788.0,18310112210.0,516.0,518.0,505.0,505.0,-16.0,107513.0,-0.030710172744721653,-0.031191612478007055,542.05,575.9833333333333,0.2381759013168794,32878275.9,1.0896188142274212,False,MA20 < MA60
2022-05-13,30204773.0,15412261905.0,507.0,514.0,506.0,511.0,6.0,37707.0,0.011881188118811892,0.01181116092834462,538.95,573.8833333333333,0.24587958705366678,33377272.2,0.9049503152627314,False,MA20 < MA60
2022-05-16,22012610.0,11472463517.0,521.0,524.0,518.0,520.0,9.0,30034.0,0.017612524461839474,0.01745922137176855,536.85,572.0,0.2534699626730921,32819956.2,0.6707080858322413,False,MA20 < MA60
2022-05-17,25812051.0,13627135311.0,521.0,533.0,520.0,530.0,10.0,30826.0,0.019230769230769162,0.01904819497069441,535.3,570.0666666666667,0.2662882121804808,33281593.95,0.7755653481854946,False,MA20 < MA60
2022-05-18,33605299.0,18075946322.0,541.0,541.0,534.0,538.0,8.0,34913.0,0.015094339622641506,0.014981553615616894,533.95,568.2833333333333,0.27163587022300767,34021296.8,0.9877724296505948,False,MA20 < MA60
2022-05-19,40798132.0,21322524192.0,523.0,527.0,520.0,522.0,-16.0,47232.0,-0.029739776951672847,-0.030190972279145682,531.55,566.3666666666667,0.2848347867919434,34649192.3,1.1774627138999718,False,MA20 < MA60
2022-05-20,26111163.0,13784969436.0,524.0,532.0,523.0,530.0,8.0,21767.0,0.015325670498084198,0.015209418663528707,529.8,564.6666666666666,0.29248462017286553,34877796.3,0.7486471557837501,False,MA20 < MA60
2022-05-23,18919447.0,10040778291.0,533.0,534.0,528.0,528.0,-2.0,18775.0,-0.0037735849056603765,-0.0037807228399060443,528.3,563.0166666666667,0.2904194723696906,34045385.05,0.5557125282094585,False,MA20 < MA60
2022-05-24,19130619.0,10036942322.0,530.0,531.0,520.0,520.0,-8.0,31716.0,-0.015151515151515138,-0.01526747213078842,526.95,561.2666666666667,0.2872885799966161,32548547.9,0.5877564510335652,False,MA20 < MA60
2022-05-25,22460245.0,11782306905.0,522.0,529.0,520.0,524.0,4.0,18352.0,0.007692307692307665,0.007662872745569097,525.85,559.9333333333333,0.2895061922734431,31694063.45,0.7086577912432368,False,MA20 < MA60
2022-05-26,31542825.0,16336162581.0,523.0,525.0,513.0,514.0,-10.0,72846.0,-0.01908396946564883,-0.019268418865877032,525.25,558.4333333333333,0.26744350901144315,30019498.6,1.0507445650674525,False,MA20 < MA60
2022-05-27,30113220.0,15855257581.0,524.0,530.0,522.0,530.0,16.0,28711.0,0.03112840466926059,0.030653741091002305,525.2,557.2,0.28888209022510986,29004852.35,1.0382131802163785,False,MA20 < MA60
2022-05-30,36480411.0,19757635264.0,538.0,547.0,537.0,547.0,17.0,42797.0,0.03207547169811331,0.03157179587581379,525.65,556.3,0.3074491473834133,28830863.0,1.2653249748368613,False,MA20 < MA60
2022-05-31,81962870.0,45507333341.0,542.0,560.0,540.0,560.0,13.0,34286.0,0.02376599634369292,0.02348798130721376,527.1,555.6,0.312874437995478,31453878.45,2.605811239790049,False,MA20 < MA60
2022-06-01,32970903.0,18171598472.0,550.0,555.0,548.0,549.0,-11.0,33456.0,-0.019642857142857184,-0.019838342219664327,527.85,554.8333333333334,0.32259958643268444,32237151.15,1.0227610636742013,False,MA20 < MA60
2022-06-02,26063495.0,14122936388.0,544.0,545.0,540.0,540.0,-9.0,30042.0,-0.016393442622950838,-0.016529301951210582,527.75,554.2333333333333,0.3245340834630363,32413316.8,0.8040983636700827,False,MA20 < MA60
2022-06-06,23732327.0,12843324209.0,541.0,544.0,538.0,540.0,0.0,16614.0,0.0,0.0,528.35,553.85,0.3098730115261777,31874331.25,0.7445592133011418,False,MA20 < MA60
2022-06-07,22152512.0,11846386906.0,535.0,538.0,532.0,535.0,-5.0,28586.0,-0.0092592592592593,-0.009302392662313561,529.1,553.3,0.3064091176507736,31616491.65,0.7006631932863431,False,MA20 < MA60
2022-06-08,19609522.0,10636701303.0,539.0,545.0,538.0,544.0,9.0,18487.0,0.016822429906542036,0.016682499959936058,530.4,552.5833333333334,0.31029550437495057,30380855.4,0.6454565462959282,False,MA20 < MA60
2022-06-09,16894479.0,9115934006.0,538.0,542.0,537.0,541.0,-3.0,18802.0,-0.005514705882352922,-0.005529968009461086,531.4,552.0166666666667,0.3113627780307292,29820084.55,0.5665469851929041,False,MA20 < MA60
2022-06-10,22614596.0,12011615014.0,530.0,533.0,529.0,530.0,-11.0,44802.0,-0.020332717190388205,-0.020542272300314038,532.65,551.3166666666667,0.2987986994010242,29159574.95,0.7755461469783873,False,MA20 < MA60
2022-06-13,36758925.0,18998155460.0,518.0,519.0,515.0,516.0,-14.0,112023.0,-0.026415094339622636,-0.02677024106460478,532.9,550.6166666666667,0.3135572725474603,29487282.55,1.246602664646017,False,MA20 < MA60
2022-06-14,38838778.0,19813036892.0,507.0,514.0,507.0,513.0,-3.0,85483.0,-0.005813953488372103,-0.00583092031079321,532.55,549.8666666666667,0.30774327435792564,30328590.95,1.28059948660424,False,MA20 < MA60
2022-06-15,38360508.0,19580150319.0,508.0,515.0,508.0,509.0,-4.0,72687.0,-0.007797270955165692,-0.007827828620246792,531.5,548.65,0.29960786239979903,30956013.8,1.2391940463600646,False,MA20 < MA60
2022-06-16,31908028.0,16331470764.0,515.0,516.0,507.0,508.0,0.0,42177.0,-0.0019646365422396617,-0.001966568972040827,530.0,547.4333333333333,0.292854504726744,30871150.25,1.0335872729588365,False,MA20 < MA60
2022-06-17,48400798.0,24260277915.0,499.5,503.0,499.0,501.0,-7.0,119618.0,-0.013779527559055094,-0.01387534649361707,528.95,546.0166666666667,0.2784369754928564,31251283.55,1.5487619227722889,False,MA20 < MA60
2022-06-20,36664463.0,18267359790.0,500.0,502.0,495.0,498.0,-3.0,89541.0,-0.005988023952095856,-0.006006024060211922,527.35,544.6,0.27112521174618337,31778948.55,1.1537343012564838,False,MA20 < MA60
2022-06-21,34432537.0,17298234720.0,501.0,505.0,499.0,505.0,7.0,32427.0,0.014056224899598346,0.013958352250706855,526.2,543.1833333333333,0.2777318813203742,32554603.05,1.0576856657448939,False,MA20 < MA60
2022-06-22,33438921.0,16630857096.0,501.0,503.0,494.5,494.5,-10.5,81024.0,-0.02079207920792081,-0.021011278212593038,524.925,541.575,0.2819427463984573,33270018.15,1.0050767285199091,False,MA20 < MA60
2022-06-23,46808462.0,22836692325.0,492.0,493.5,485.0,485.5,-9.0,104661.0,-0.018200202224469164,-0.018367863331387208,523.0,539.7,0.284663861976318,34487429.0,1.3572615691358147,False,MA20 < MA60
2022-06-24,29003676.0,14184287155.0,489.5,492.5,485.5,486.5,1.0,43609.0,0.002059732234809486,0.0020576138946801622,521.625,538.075,0.27930928964601714,34360471.55,0.8441000571774749,False,MA20 < MA60
2022-06-27,38684368.0,19379396938.0,496.0,506.0,495.5,498.5,12.0,37438.0,0.02466598150051391,0.024366687775833305,520.05,536.5666666666667,0.26973718462778506,34789028.95,1.1119703299450672,False,MA20 < MA60
2022-06-28,16867955.0,8392290378.0,496.0,500.0,496.0,497.5,-1.0,18988.0,-0.0020060180541624506,-0.0020080328032455234,517.575,534.8583333333333,0.23612201796729473,33808406.15,0.4989278383950082,False,MA20 < MA60
2022-06-29,33124986.0,16352376816.0,496.0,498.5,491.0,491.0,-6.5,40024.0,-0.013065326633165841,-0.013151428804126895,514.125,533.0916666666667,0.21238331006498173,31366511.95,1.0560621484723296,False,MA20 < MA60
2022-06-30,49820824.0,23900613642.0,484.5,486.5,476.0,476.0,-15.0,111117.0,-0.03054989816700615,-0.031026273563100618,510.475,531.2083333333334,0.2245381872593186,32209008.0,1.5467978399086368,False,MA20 < MA60
2022-07-01,72597018.0,33459624760.0,471.5,474.0,452.5,453.5,-22.5,172267.0,-0.047268907563025264,-0.048422584676228765,506.15,529.1333333333333,0.2647853573296558,34535684.15,2.102087153817105,True,MA20 < MA60
2022-07-04,61206245.0,27225872277.0,443.0,451.5,440.0,440.0,-13.5,96760.0,-0.029768467475192906,-0.03022054264288441,501.15,527.0333333333333,0.2729831092691205,36409380.05,1.681057049473162,False,MA20 < MA60
2022-07-05,55469884.0,24538415224.0,449.5,451.5,433.0,446.0,6.0,70715.0,0.013636363636363669,0.013544225107757253,496.7,525.0166666666667,0.2856613085378424,38075248.65,1.4568488970327447,False,MA20 < MA60
2022-07-06,42156925.0,18556660847.0,442.0,447.5,435.0,435.5,-10.5,59018.0,-0.023542600896861,-0.023824155727506593,491.275,522.975,0.27311029117273317,39202618.8,1.0753599195776178,False,MA20 < MA60
2022-07-07,50984110.0,22992311966.0,442.0,459.0,438.5,457.5,22.0,56227.0,0.05051664753157281,0.04928208842301843,487.1,521.3166666666667,0.3495419927269773,40907100.35,1.2463388889405846,True,MA20 < MA60
2022-07-08,39134398.0,18251251558.0,470.0,470.5,461.5,467.0,9.5,46039.0,0.02076502732240426,0.0205523729533212,483.95,519.55,0.3607556204755813,41733090.45,0.9377306491808108,False,MA20 < MA60
2022-07-11,22930675.0,10673806551.0,468.0,470.5,461.0,462.0,-5.0,25631.0,-0.010706638115631661,-0.01076436658715843,481.25,517.7,0.3532323731877747,41041677.95,0.5587168007101425,False,MA20 < MA60
2022-07-12,24155935.0,10932798847.0,458.0,458.0,449.5,449.5,-12.5,34431.0,-0.02705627705627711,-0.027429037170063942,478.075,515.825,0.361609111002323,40307535.8,0.5992907906813792,False,MA20 < MA60
2022-07-13,48134139.0,22639696871.0,470.5,473.0,466.0,470.5,21.0,48964.0,0.04671857619577313,0.04566010511375941,476.15,514.3166666666667,0.4075532859668356,40796217.35,1.1798676967289958,True,MA20 < MA60
2022-07-14,34014188.0,16045789881.0,466.0,477.5,463.0,475.0,4.5,36454.0,0.009564293304994642,0.00951884500920684,474.5,512.8166666666667,0.41021784646992104,40901525.35,0.8316117237422296,False,MA20 < MA60
2022-07-15,56039339.0,27285128552.0,481.0,494.0,477.0,492.5,17.5,63691.0,0.03684210526315779,0.03617965657750226,474.075,511.525,0.4314414895550757,41283452.4,1.3574286001332583,False,MA20 < MA60
2022-07-18,40797601.0,20142703483.0,495.5,498.5,488.5,495.5,3.0,42574.0,0.006091370558375608,0.006072893157899083,473.95,510.3666666666667,0.4315364166056271,41490109.3,0.9833090750618968,False,MA20 < MA60
2022-07-19,20554247.0,10063256350.0,487.5,493.0,486.5,491.0,-4.5,25035.0,-0.00908173562058523,-0.009123225975522063,473.25,509.25,0.42942078426930186,40796194.8,0.5038275530540413,False,MA20 < MA60
2022-07-20,36862724.0,18330197370.0,502.0,503.0,491.5,495.0,4.0,40233.0,0.008146639511201537,0.008113634774169631,473.275,508.3833333333333,0.4240355466431205,40967384.95,0.8998066155550404,False,MA20 < MA60
2022-07-21,23893063.0,11887266420.0,496.0,501.0,494.0,501.0,6.0,23039.0,0.0121212121212122,0.012048338516174574,474.05,507.6333333333333,0.4200471776436682,39821615.0,0.6000023605270655,False,MA20 < MA60
2022-07-22,26904474.0,13525083791.0,505.0,505.0,500.0,503.0,2.0,26122.0,0.003992015968063978,0.003984069014874513,474.875,507.25,0.4201126673440809,39716654.9,0.6774103727451629,False,MA20 < MA60
2022-07-25,16803972.0,8402110298.0,500.0,503.0,498.0,499.5,-3.5,17230.0,-0.006958250497017926,-0.00698257201113103,474.925,506.725,0.41241060208104646,38622635.1,0.43508093004249726,False,MA20 < MA60
2022-07-26,19524143.0,9665183112.0,499.5,499.5,491.0,495.0,-4.5,29293.0,-0.009009009009009028,-0.009049835519917927,474.8,506.0083333333333,0.41370400830674947,38755444.5,0.5037780691690944,False,MA20 < MA60
2022-07-27,18411136.0,9144660659.0,494.0,502.0,491.0,502.0,7.0,20351.0,0.014141414141414232,0.014042357123038984,475.35,505.525,0.4135195052569615,38019752.0,0.4842518699227707,False,MA20 < MA60
2022-07-28,35020547.0,17665645632.0,509.0,509.0,499.0,501.0,-1.0,31274.0,-0.0019920318725099584,-0.0019940186068643953,476.6,504.975,0.396293670462033,37279738.15,0.9393989533695263,False,MA20 < MA60
2022-07-29,30632627.0,15571856556.0,508.0,510.0,504.0,509.0,8.0,24762.0,0.015968063872255467,0.015841915465657923,479.375,504.425,0.35121306184435114,35181518.6,0.870702238532705,False,MA20 < MA60
2022-08-01,24991291.0,12569771761.0,506.0,508.0,500.0,504.0,-5.0,26792.0,-0.00982318271119842,-0.009871748479154117,482.575,504.025,0.3307999302245605,33370770.9,0.7488976228595307,False,MA20 < MA60
2022-08-02,42669591.0,20973293337.0,494.0,496.0,488.5,492.0,-12.0,63879.0,-0.023809523809523836,-0.02409755157906053,484.875,503.55833333333334,0.34716123510137864,32730756.25,1.3036542961026145,False,MA20 < MA60
2022-08-03,29838832.0,14823224632.0,494.0,501.0,493.0,501.0,9.0,25570.0,0.018292682926829285,0.0181273845925567,488.15,503.275,0.33277368702424115,32114851.6,0.9291287523807209,False,MA20 < MA60
2022-08-04,26589086.0,13279624282.0,499.0,503.0,495.0,500.0,-1.0,27173.0,-0.001996007984031989,-0.0019980026626731087,490.275,502.925,0.2918827381707382,30895100.4,0.8606246833883084,False,MA20 < MA60
2022-08-05,35052642.0,17966410242.0,509.0,516.0,507.0,516.0,16.0,49928.0,0.03200000000000003,0.031498667059371016,492.725,503.10833333333335,0.30265551933868867,30691012.6,1.14211422271548,False,MA20 < MA60
2022-08-08,20568971.0,10531710250.0,510.0,515.0,509.0,512.0,-4.0,18131.0,-0.007751937984496138,-0.007782140442054963,495.225,503.125,0.3007753601035072,30572927.4,0.6727838237695224,False,MA20 < MA60
2022-08-09,24370709.0,12372442661.0,507.0,511.0,504.0,510.0,-2.0,25433.0,-0.00390625,-0.003913899321136329,498.25,502.9583333333333,0.2780946960004683,30583666.1,0.7968537493286326,False,MA20 < MA60
2022-08-10,22112239.0,11075581424.0,500.0,503.0,499.5,500.0,-10.0,35188.0,-0.019607843137254943,-0.019802627296179754,499.725,502.4583333333333,0.24893085793718178,29282571.1,0.755133110562139,False,MA20 < MA60
2022-08-11,24906177.0,12771121611.0,513.0,514.0,510.0,514.0,14.0,23949.0,0.028000000000000025,0.02761516703297339,501.675,502.05833333333334,0.2634014303411606,28827170.55,0.8639827123095852,False,MA20 < MA60
2022-08-12,21343450.0,11016097043.0,515.0,518.0,514.0,517.0,3.0,21701.0,0.005836575875486361,0.0058196090532640025,502.9,501.975,0.23355960265340728,27092376.1,0.7878028092190851,False,MA20 >= MA60
2022-08-15,22519886.0,11755494600.0,520.0,524.0,519.0,523.0,6.0,27372.0,0.011605415860735047,0.011538589556493806,504.275,501.85833333333335,0.2354860990276044,26178490.35,0.8602438757512233,False,MA20 >= MA60
2022-08-16,21234122.0,11141160337.0,526.0,526.0,523.0,525.0,2.0,20628.0,0.003824091778202643,0.003816798526700811,505.975,501.80833333333334,0.2312614152306801,26212484.1,0.8100766764032105,False,MA20 >= MA60
2022-08-17,28461939.0,14943047011.0,524.0,527.0,521.0,527.0,2.0,26466.0,0.003809523809523707,0.0038022859497384787,507.575,501.925,0.230605602535422,25792444.85,1.103499073683199,False,MA20 >= MA60
2022-08-18,18721898.0,9734756997.0,520.0,521.0,519.0,520.0,-7.0,24209.0,-0.013282732447817858,-0.013371736965889308,508.525,501.85833333333335,0.2352095902257452,25533886.6,0.7332177154730529,False,MA20 >= MA60
2022-08-19,14235983.0,7403584002.0,519.0,523.0,517.0,519.0,-1.0,14069.0,-0.0019230769230769162,-0.0019249284095843938,509.325,501.94166666666666,0.2354710449810876,24900462.05,0.5717156160160489,False,MA20 >= MA60
2022-08-22,23175820.0,11849427903.0,511.0,514.0,510.0,510.0,-9.0,32130.0,-0.017341040462427793,-0.01749315744751723,509.85,501.60833333333335,0.2432725579356946,25219054.45,0.9189805290261388,False,MA20 >= MA60
2022-08-23,20997847.0,10580935860.0,503.0,506.0,502.0,504.0,-6.0,34243.0,-0.0117647058823529,-0.011834457647002796,510.3,500.89166666666665,0.24498970738360137,25292739.65,0.8301926675626063,False,MA20 >= MA60
2022-08-24,14995494.0,7560487746.0,504.0,508.0,503.0,503.0,-1.0,20031.0,-0.001984126984126977,-0.001986097971629403,510.35,499.94166666666666,0.2401688870449505,25121957.55,0.5969078631772466,False,MA20 >= MA60
2022-08-25,10254367.0,5208471523.0,505.0,510.0,504.0,508.0,5.0,11664.0,0.00994035785288272,0.0098912774787427,510.7,499.2583333333333,0.2424434861104823,23883648.55,0.42934675489520213,False,MA20 >= MA60
2022-08-26,13268148.0,6805419690.0,513.0,515.0,511.0,512.0,4.0,14862.0,0.007874015748031482,0.007843177461025879,510.85,498.7916666666667,0.23737855513097236,23015424.6,0.5764893861658325,False,MA20 >= MA60
2022-08-29,28217313.0,14055439771.0,497.0,502.0,496.0,498.5,-13.5,60889.0,-0.0263671875,-0.026721035637614764,510.575,498.1,0.25354198601941313,23176725.7,1.2174848753549343,False,MA20 >= MA60
2022-08-30,25699463.0,12787938496.0,497.5,500.0,496.0,496.0,-2.5,43669.0,-0.005015045135406182,-0.005027662676965501,510.775,497.45,0.23890844210579534,22328219.3,1.1509857841641675,False,MA20 >= MA60
2022-08-31,50999514.0,25630339779.0,492.0,505.0,492.0,505.0,9.0,24054.0,0.01814516129032251,0.01798250255043227,510.975,496.8,0.23876335351602385,23386253.4,2.18074751554689,False,MA20 >= MA60
2022-09-01,42008490.0,20696930527.0,495.0,495.5,490.0,490.5,-14.5,93631.0,-0.02871287128712874,-0.02913315026994208,510.5,495.9583333333333,0.2603343937887944,24157223.6,1.7389618399690598,False,MA20 >= MA60
2022-09-02,33877655.0,16486942365.0,488.0,489.5,485.0,485.0,-5.5,71175.0,-0.011213047910295648,-0.01127638806793461,508.95,495.2083333333333,0.23166595667331047,24098474.25,1.4058008257514478,False,MA20 >= MA60
2022-09-05,17327720.0,8419762666.0,485.0,488.0,484.0,486.0,1.0,27611.0,0.0020618556701030855,0.0020597329630105622,507.65,494.7083333333333,0.23161052347563651,23936411.7,0.7239063322093512,False,MA20 >= MA60
2022-09-06,21197718.0,10364807027.0,488.5,491.5,486.5,489.0,3.0,18950.0,0.006172839506172867,0.006153865574378287,506.6,494.30833333333334,0.2335545914409029,23777762.15,0.8914933990119,False,MA20 >= MA60
2022-09-07,38168331.0,18125281029.0,477.0,478.0,472.0,472.5,-16.5,101077.0,-0.033742331288343586,-0.03432474254107461,505.225,493.7,0.2523250388988925,24580566.75,1.5527848234011936,False,MA20 >= MA60
2022-09-08,35355467.0,16755699888.0,473.0,475.0,472.0,475.0,2.5,37943.0,0.005291005291005346,0.005277057100843819,503.275,493.15,0.22731075101393922,25103031.25,1.4084142527608094,False,MA20 >= MA60
2022-09-12,27181969.0,13268334545.0,485.0,491.0,485.0,486.5,11.5,26764.0,0.02421052631578946,0.023922097591418532,501.75,492.90833333333336,0.24625170687868372,25394957.2,1.0703687659690169,False,MA20 >= MA60
2022-09-13,18916557.0,9329113594.0,495.0,495.0,491.0,493.0,6.5,20511.0,0.013360739979445091,0.01327227241663043,500.25,492.825,0.24769959381520523,25214790.75,0.7502166957304613,False,MA20 >= MA60
2022-09-14,25046110.0,12023421519.0,478.5,482.5,476.0,480.0,-13.0,47333.0,-0.026369168356997985,-0.026723070140753508,498.0,492.40833333333336,0.25982696410017564,25405390.15,0.9858581132634171,False,MA20 >= MA60
2022-09-15,24272164.0,11587112712.0,476.0,480.0,476.0,476.5,0.0,35435.0,-0.007291666666666696,-0.00731838080767984,495.475,492.10833333333335,0.2581904025804894,25195901.4,0.9633377911218529,False,MA20 >= MA60
2022-09-16,41889816.0,19737743551.0,470.5,472.0,469.0,472.0,-4.5,51619.0,-0.009443861490031513,-0.009488737508701458,493.075,491.8833333333333,0.25689315751035274,26354297.3,1.5894871156363557,False,MA20 >= MA60
